base_L2@1s,base_L2@2s,base_L2@3s,base_avgL2@1s,base_avgL2@2s,base_avgL2@3s,base_coll@1s,base_coll@2s,base_coll@3s,base_cumColl@1s,base_cumColl@2s,base_cumColl@3s,base_meanColl@1s,base_meanColl@2s,base_meanColl@3s,base_status,command,got_L2@1s,got_L2@2s,got_L2@3s,got_avgL2@1s,got_avgL2@2s,got_avgL2@3s,got_beats_base,got_cand_cmd,got_cand_kin,got_cand_total,got_cand_vals,got_candidate_spread,got_coll@1s,got_coll@2s,got_coll@3s,got_cumColl@1s,got_cumColl@2s,got_cumColl@3s,got_meanColl@1s,got_meanColl@2s,got_meanColl@3s,got_minADE_C,got_n_candidates,got_oracle_L2@1s,got_oracle_L2@2s,got_oracle_L2@3s,got_oracle_avgL2@1s,got_oracle_avgL2@2s,got_oracle_avgL2@3s,got_pred,got_selection_gap_L2@1s,got_selection_gap_L2@2s,got_selection_gap_L2@3s,got_selection_gap_avgL2@1s,got_selection_gap_avgL2@2s,got_selection_gap_avgL2@3s,got_selection_rank,got_selection_top1,got_status,got_worst_candidate,mean_coll@1s,mean_coll@2s,mean_coll@3s,mean_cumColl@1s,mean_cumColl@2s,mean_cumColl@3s,mean_meanColl@1s,mean_meanColl@2s,mean_meanColl@3s,sample_token,scene,seed
1.0712,3.0755,2.8206,0.7841,1.6034,2.1294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.0712,3.0755,3.9601,0.7841,1.6034,2.3193,False,"[-0.0653, -0.0653, -0.5222, -0.0653, -0.0, -0.0653, -0.1305, -0.3264]","[-54.8118, -135.6023, -184.783, -3139.8182, -5835.1492, -18975.5142, -128949.882, -887190.105]","[4.0464, 2.6317, 1.297, -1003136.7635, -1005832.0945, -1018973.874, -1128948.2417, -1887188.4647]","[2.319, 2.511, 2.866, 2.465, 1.944, 3.811, 6.507, 9.646]",2.5276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9442,8.0,1.0712,3.0755,4.5387,0.7841,1.6034,1.9442,"[[3.686, 0.0], [7.398, 0.0], [11.11, -0.131], [14.25, -0.131], [18.248, -0.131], [22.245, -0.131]]",0.0,0.0,-0.5786,0.0,0.0,0.3751,1.0,0.0,ok,9.6459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d42e413c7c4d4fbdba460be4f8d01da1,scene-0633,43
0.388,0.8804,0.1833,0.2882,0.4498,0.3832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.388,0.8804,0.1833,0.2882,0.4498,0.3832,False,"[-0.1305, -0.1305, -0.0, -0.2611, -0.1958, -5.3525, -0.7833, -0.1958]","[-77.1081, -240.4562, -1421.8414, -2938.1771, -8762.0296, -10079.1231, -27370.1991, -927298.033]","[3.0743, 3.0734, -1001419.6094, -1002935.9452, -1008759.7973, -1010076.8908, -1027367.9668, -1927295.8011]","[0.383, 0.478, 0.691, 1.483, 2.662, 2.669, 1.941, 9.085]",2.6589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832,8.0,0.388,0.8804,0.1833,0.2882,0.4498,0.3832,"[[3.686, 0.0], [7.398, 0.0], [11.11, -0.131], [14.25, -0.131], [18.248, -0.131], [21.674, -0.261]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ok,9.0849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5b360c6fe72d497185ef502483f1ac68,scene-0633,43
0.7313,1.0529,0.3928,0.5567,0.8606,0.8974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.7313,1.0529,0.3928,0.5567,0.7896,0.8501,True,"[-0.0, -0.0, -0.1958, -0.1958, -0.718, -0.0653, -0.2611, -4.504]","[-136.0172, -212.8669, -226.9295, -390.2547, -1383.9549, -2068.3048, -6058.1021, -12315.0322]","[5.2895, 5.0464, 4.9067, 4.8662, -1001379.8551, -1002064.4289, -1006054.0022, -1012310.9324]","[0.85, 1.179, 1.265, 0.98, 1.655, 2.971, 1.785, 2.773]",0.7478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8501,8.0,0.7313,1.0529,0.3928,0.5567,0.7896,0.8501,"[[2.258, 0.0], [4.542, 0.0], [6.827, 0.0], [9.111, 0.0], [10.539, 0.0], [13.679, 0.0]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ok,2.971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1da9c46177344f4f9ebd3d15d199b785,scene-0633,43
4.8919,9.839,12.9145,3.6623,6.1455,8.1745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,5.1774,9.839,12.9145,3.8051,6.1455,8.1269,True,"[-0.0653, -0.0653, -3.4596, -0.5875, -6.2011, -0.1305, -2.2846, -0.7833]","[-163.119, -785.4163, -884.1096, -1540.3379, -2061.1299, -12002.8802, -40580.7905, -487883.2836]","[3.9321, 3.9271, -1000881.4018, -1001537.6311, -1002058.4231, -1012000.1724, -1040578.0827, -1487880.5768]","[8.127, 8.7, 8.478, 8.252, 10.262, 8.718, 6.503, 14.628]",2.2614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5034,8.0,5.1774,9.839,13.7345,3.8051,6.1455,6.5034,"[[2.829, 0.0], [5.685, 0.0], [7.683, 0.0], [10.539, 0.0], [12.537, 0.0], [15.393, -0.131]]",0.0,0.0,-0.82,0.0,0.0,1.6234,1.0,0.0,ok,14.6277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3bb017b691c34f8f89985c0c2220ccec,scene-0634,43
2.3706,7.9168,15.9661,1.6823,3.93,7.1259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,left,2.3706,7.9168,15.9661,1.6823,3.93,7.1259,False,"[-3.5248, -3.5248, 0.8486, -3.6554, -4.047, -3.8512, 8.2899, -6.9191]","[-624.0193, -1147.6, -2580.8152, -15800.6143, -29928.3484, -35724.124, -62477.4608, -190759.4323]","[1.6072, 1.5746, -1002579.5957, -1015799.3711, -1029927.129, -1035722.8807, -1062476.2413, -1190758.1891]","[7.126, 7.119, 5.464, 7.321, 6.037, 8.994, 5.753, 8.236]",1.1445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.464,8.0,1.819,7.9168,7.0623,1.6606,3.9192,5.464,"[[1.687, -0.131], [3.686, -0.783], [5.97, -1.828], [6.541, -3.133], [9.111, -4.569], [9.968, -7.05]]",0.5516,0.0,8.9038,0.0217,0.0108,1.6619,4.0,0.0,ok,8.9944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93ca32c6f20745cd9d6010c66a2721c8,scene-0634,43
1.403,2.9044,3.7673,0.9405,1.6715,2.3617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.403,2.9044,3.7673,0.9405,1.6715,2.3617,False,"[-0.1305, -0.1305, -0.0653, -0.1305, -0.1305, -0.1958, -0.7833, -0.1305]","[-42.819, -428.4897, -336.4028, -242.2279, -307.6276, -4233.3892, -4842.845, -206514.4151]","[2.9555, 2.9498, 0.8927, 0.5951, 0.5941, -1004233.5641, -1004840.6624, -1206512.2325]","[2.362, 2.769, 1.816, 1.627, 2.242, 3.718, 1.725, 13.095]",3.6194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6267,8.0,1.403,2.4728,1.203,0.9405,1.4923,1.6267,"[[3.115, 0.0], [6.541, -0.131], [9.396, -0.131], [12.537, -0.261], [15.393, -0.261], [17.391, -0.261]]",0.0,0.4316,2.5643,0.0,0.1792,0.7351,4.0,0.0,ok,13.0953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,098415a9e8b7401a8f30c1425ad612eb,scene-0634,43
5.265,10.158,15.7502,3.8919,6.4681,9.1553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,5.265,10.158,15.7502,3.8919,6.4681,9.1553,False,"[-0.1305, -0.1305, -0.718, -0.5222, -0.3264, -0.1305, -0.718, -0.2611]","[-93.6831, -131.1731, -256.878, -624.1056, -2922.6284, -10094.1178, -60227.3212, -103914.7015]","[3.2946, 2.3926, 0.8161, -1000622.4181, -1002921.8418, -1010093.3312, -1060226.5346, -1103913.014]","[9.155, 9.491, 8.832, 9.875, 9.255, 9.253, 12.452, 8.004]",1.2129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0035,8.0,5.265,10.158,17.7535,3.8919,6.4681,8.0035,"[[3.686, 0.0], [7.398, -0.131], [11.11, -0.131], [14.25, -0.131], [18.248, -0.261], [21.389, -0.261]]",0.0,0.0,-2.0033,0.0,0.0,1.1518,2.0,0.0,ok,12.4521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1794b5423be84d798ff953fff8307998,scene-0634,43
6.8899,13.5552,20.9975,5.1302,8.4297,11.9998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,6.3189,13.5552,20.141,4.5592,8.1442,11.6667,True,"[-0.1305, -0.7833, -0.2611, -0.1305, -0.7833, -0.1958, -0.0, -0.5875]","[-24.0741, -254.6293, -634.8479, -1590.4002, -7696.7027, -7780.9916, -17049.2377, -894156.1028]","[3.37, 1.133, -1000632.6553, -1001588.2078, -1007694.5103, -1007778.7992, -1017047.0451, -1894153.9102]","[11.667, 13.009, 12.479, 12.333, 11.867, 12.667, 8.193, 20.618]",3.2569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1929,8.0,6.3189,13.5552,0.1556,4.5592,8.1442,8.1929,"[[3.115, 0.0], [6.827, -0.131], [10.539, -0.131], [14.25, -0.131], [17.962, -0.261], [20.818, -0.261]]",0.0,0.0,19.9854,0.0,0.0,3.4738,1.0,0.0,ok,20.6178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43f05ac397484672b9bdf86dcc0b0289,scene-0635,43
6.5424,12.8254,19.9627,4.8286,7.97,11.3494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,6.5424,12.8254,19.9648,4.8286,8.1127,11.4449,False,"[-0.1958, -0.1958, -0.2611, -0.3264, -0.1958, -0.1958, -0.1958, -0.1958]","[-34.7796, -757.2568, -1060.0053, -2362.9781, -2556.0399, -3826.358, -4883.5652, -15425.1728]","[3.4083, 1.2215, -1001057.9643, -1002360.9371, -1002556.0293, -1003826.3474, -1004883.5546, -1015423.1318]","[11.445, 11.686, 10.827, 11.922, 11.733, 11.975, 12.257, 12.731]",0.5252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.827,8.0,6.5424,12.8254,18.8261,4.8286,8.1127,10.827,"[[3.115, 0.0], [6.541, -0.131], [9.968, -0.131], [12.823, -0.261], [16.249, -0.392], [19.961, -0.392]]",0.0,0.0,1.1388,0.0,0.0,0.6179,1.0,0.0,ok,12.7306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,e2da4cb3c76f4b9dacf9e63f6d10a254,scene-0635,43
6.5424,12.5379,18.2497,4.8286,7.8981,11.0156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,6.5424,12.2524,18.2497,4.8286,7.7554,10.9204,True,"[-0.1305, -0.1305, -0.1305, -0.6527, -0.1958, -0.0, -0.3264, -0.1958]","[-226.2674, -321.458, -323.1356, -305.0923, -855.1374, -875.357, -8137.0363, -16409.2459]","[3.0632, 3.0449, 3.0446, -1000303.0971, -1000853.1422, -1000873.3629, -1008135.0422, -1016407.2507]","[10.92, 10.778, 11.254, 12.354, 11.4, 11.062, 9.922, 8.779]",0.9948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7791,8.0,6.5424,12.2524,14.8267,4.8286,7.7554,8.7791,"[[3.115, 0.0], [6.541, -0.131], [9.111, -0.131], [12.252, -0.131], [16.249, -0.261], [18.248, -0.261]]",0.0,0.0,3.4231,0.0,0.0,2.1413,3.0,0.0,ok,12.3537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58470b43cd034f61b9aa7e1b5ce78221,scene-0635,43
5.9715,12.2524,18.2483,4.5432,7.6126,10.4917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,5.9715,12.2524,18.2483,4.5432,7.6126,10.4917,False,"[-0.0653, -0.1305, -0.1305, -0.0653, -4.047, -0.1305, -0.1305, -0.0653]","[-221.73, -671.5831, -856.7566, -1857.8304, -3855.7632, -6103.4569, -33901.3317, -1021353.56]","[2.1937, -1000670.1932, -1000853.8552, -1001854.929, -1003854.3733, -1006100.5555, -1033898.4303, -2021352.1701]","[10.492, 11.919, 11.015, 10.872, 10.544, 11.111, 17.106, 19.533]",3.2563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4917,8.0,5.9715,12.2524,18.2483,4.5432,7.6126,10.4917,"[[3.115, 0.0], [5.97, -0.131], [9.111, -0.131], [12.252, -0.131], [14.25, -0.131], [18.248, -0.131]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ok,19.5333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4ef7c8c891a84b9eb030f12e1c07830f,scene-0635,43
0.5855,1.471,1.6189,0.5387,0.9804,1.1714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.5855,1.471,0.1715,0.5387,0.9804,0.8826,True,"[-0.0653, -0.0653, -0.1305, -0.3916, -0.1958, -0.0653, -0.0653, -0.1958]","[-69.1588, -77.5072, -310.4468, -378.8283, -1035.2601, -1512.8918, -2137.587, -3981.0354]","[3.9463, 3.9397, 3.1451, -1000376.5309, -1001032.9254, -1001510.5571, -1002135.2523, -1003978.7007]","[0.883, 1.22, 1.17, 2.0, 0.795, 0.972, 1.332, 1.399]",0.3557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.795,8.0,0.5855,0.8286,1.5266,0.5387,0.6079,0.795,"[[3.115, 0.0], [6.541, 0.0], [9.111, -0.131], [12.252, -0.131], [15.678, -0.131], [19.961, -0.131]]",0.0,0.6424,-1.355,0.0,0.3725,0.0876,1.0,0.0,ok,2.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3ac231a1ef4c481c9c15921cafa87307,scene-0636,43
1.2437,3.2866,7.1447,0.8401,1.6849,3.2071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.2437,3.2866,6.5738,0.8401,1.7562,3.1595,True,"[-0.1305, -0.1305, -0.3916, -0.5222, -0.4569, -0.3916, -0.5875, -0.718]","[-64.4591, -973.1414, -415.3543, -1219.83, -2065.8914, -12352.6347, -120507.8945, -217052.9148]","[4.1538, 1.9848, 0.6387, -1001219.8969, -1002063.8013, -1012350.5445, -1120505.8043, -1217052.9817]","[3.159, 2.694, 1.954, 2.423, 3.785, 3.742, 5.769, 6.293]",1.4573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9537,8.0,1.2437,1.6364,3.8196,0.8401,1.0586,1.9537,"[[2.258, 0.0], [4.542, 0.0], [6.541, -0.131], [8.54, -0.131], [11.11, -0.261], [12.537, -0.261]]",0.0,1.6502,2.7542,0.0,0.6976,1.2058,3.0,0.0,ok,6.2929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a49f9ebfee6044589286b7f8e279ac18,scene-0636,43
2.6585,5.1715,6.5289,1.8328,3.0103,4.0977,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,ok,right,2.6585,4.8394,6.5289,1.8328,3.0695,4.1372,False,"[0.0653, 0.0653, 0.1305, 0.0653, 0.4569, -0.4569, 0.6527, 0.2611]","[-109.5714, -111.3779, -837.6877, -870.6005, -1036.4124, -14875.8087, -17543.21, -33749.4538]","[3.3799, 1.5775, -1000836.5535, -1000869.4663, -1001035.2782, -1014872.8723, -1017540.2736, -1033746.5174]","[4.137, 4.099, 4.401, 3.012, 3.677, 5.303, 4.742, 5.104]",0.7047,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,3.0117,8.0,2.6585,4.6086,3.412,1.8328,3.0118,3.0117,"[[2.258, 0.0], [5.113, -0.131], [7.398, -0.131], [9.682, -0.522], [11.966, -0.131], [13.108, -0.131]]",0.0,0.2308,3.1169,0.0,0.0577,1.1254,3.0,0.0,ok,5.3033,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.25,0.3333333333333333,60f69450e83440ca822610054f48e17e,scene-0636,43
0.4758,0.1952,0.4109,0.4121,0.2936,0.3668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.4758,0.1952,1.3038,0.4121,0.2936,0.5156,False,"[-0.0653, -0.0653, -0.0, -0.0, -0.8486, -0.3264, -1.1749, -0.0]","[-14.609, -820.6379, -1054.6285, -2526.3065, -2552.0501, -2837.3073, -387114.159, -881034.592]","[3.1232, 0.9723, -1001054.7608, -1002524.2907, -1002550.0343, -1002837.4397, -1387112.1432, -1881034.7244]","[0.516, 1.178, 1.521, 3.628, 0.998, 1.648, 15.583, 9.598]",5.0688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5156,8.0,0.4758,0.1952,1.3038,0.4121,0.2936,0.5156,"[[4.257, 0.0], [8.54, -0.131], [12.537, -0.131], [16.82, -0.131], [20.818, -0.131], [24.53, -0.131]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ok,15.5826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fb6bf332e9484f7380161edeeee03af9,scene-0636,43
3.2666,5.2191,8.8432,2.108,3.5601,5.1577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,4.4087,5.7902,3.1357,3.5355,4.4166,4.3019,True,"[-0.0, -0.0653, -0.1305, -0.1305, -0.3264, -0.2611, -0.2611, -0.1305]","[-312.3147, -118.6705, -207.7452, -252.5957, -2889.6303, -6872.9789, -8013.0718, -1070322.1242]","[3.7555, 3.1147, 2.4908, 2.4818, -1002887.8406, -1006871.1981, -1008011.2821, -2070320.3434]","[4.302, 5.396, 5.681, 5.205, 4.651, 4.906, 5.587, 12.007]",2.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3019,8.0,4.4087,5.7902,3.1357,3.5355,4.4166,4.3019,"[[1.402, 0.0], [3.686, 0.0], [7.398, -0.131], [10.539, -0.131], [15.964, 0.0], [21.96, 0.0]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ok,12.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8b77b8e2cbf144bea91f4c1856b05a7c,scene-0637,43
1.8941,4.2414,5.9669,1.5067,2.5694,3.5827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.8941,4.2414,7.1131,1.5067,2.498,3.7261,False,"[-0.0653, -0.1305, -0.1305, -0.3916, -0.2611, -0.0, -0.718, -0.1958]","[-68.3632, -67.2179, -478.4705, -1258.7241, -2031.1316, -2201.7991, -2247.6486, -70297.7713]","[3.4163, 3.1112, 2.9395, -1001256.5358, -1002029.097, -1002199.7645, -1002245.4603, -1070295.7368]","[3.726, 3.725, 3.299, 3.134, 2.258, 2.349, 2.672, 8.746]",1.9652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2576,8.0,0.1912,4.2414,3.9852,0.2276,1.8585,2.2576,"[[3.115, 0.0], [6.541, 0.0], [9.968, -0.131], [12.823, -0.131], [16.249, -0.131], [18.819, 0.131]]",1.7029,0.0,3.1279,1.279,0.6395,1.4685,6.0,0.0,ok,8.746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,e5313f353c1340288bc407c3f52f5226,scene-0637,43
0.5435,1.3129,0.9762,0.3707,0.78,1.2576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.5435,1.3129,0.9762,0.3707,0.78,1.1148,True,"[-0.1305, -0.0, -0.1305, -0.2611, -0.0653, -0.1305, -0.1305, -0.1958]","[-410.8525, -983.47, -2645.3767, -3876.133, -8062.0028, -8461.7907, -8524.6194, -47444.6279]","[3.019, -1000981.1171, -1002643.0239, -1003873.7801, -1008059.6515, -1008459.4395, -1008522.2681, -1047442.2767]","[1.115, 1.13, 1.06, 1.487, 1.713, 1.946, 1.276, 3.664]",0.8076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0598,8.0,0.5435,1.3129,1.546,0.3707,0.78,1.0598,"[[4.257, 0.0], [8.54, 0.0], [12.537, -0.131], [16.82, -0.131], [19.961, -0.131], [25.957, -0.261]]",0.0,0.0,-0.5698,0.0,0.0,0.055,1.0,0.0,ok,3.6645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3cc7d2152d6042708f0935f99552e0d8,scene-0637,43
0.0606,1.8567,5.608,0.1067,1.033,2.1492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.0606,2.4276,5.608,0.1067,1.0331,2.1492,False,"[-0.0653, -0.1305, -0.0653, -0.1305, -1.1749, -0.0653, -0.6527, -0.1958]","[-138.3278, -89.1747, -1726.8973, -5214.7544, -6366.5706, -9419.4144, -9614.1895, -802021.2599]","[3.3661, 3.1921, -1001724.5795, -1005212.4367, -1006364.253, -1009417.0967, -1009611.8717, -1802018.9421]","[2.149, 2.007, 2.292, 3.465, 2.919, 3.72, 1.785, 10.764]",2.7717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7846,8.0,0.0606,3.8552,4.8888,0.1067,1.2475,1.7846,"[[3.686, 0.0], [7.398, 0.0], [11.966, -0.131], [15.678, -0.131], [18.819, -0.131], [23.387, -0.131]]",0.0,-1.4275,0.7192,0.0,-0.2144,0.3646,2.0,0.0,ok,10.7639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cc92df0799e44da89bfb8d8434f954ed,scene-0637,43
1.5912,3.6058,4.5175,1.3346,2.2329,3.0798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.5912,3.6058,4.5175,1.3346,2.2329,3.0322,True,"[-0.0, -0.0, -0.3264, -0.0653, -0.1958, -0.0653, -8.2899, -0.0]","[-101.9603, -76.2725, -1765.6652, -3605.5116, -14956.378, -29421.6841, -55084.1225, -102864.1541]","[3.6658, 3.6595, -1001763.1768, -1003603.0162, -1014953.8896, -1029419.1887, -1055081.6341, -1102861.6587]","[3.032, 2.891, 3.082, 4.192, 4.75, 4.79, 7.481, 5.364]",1.4407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8905,8.0,1.3057,3.6058,4.5175,1.1919,2.0203,2.8905,"[[2.829, 0.0], [5.113, 0.0], [7.683, 0.0], [9.968, 0.0], [12.823, 0.0], [14.25, 0.0]]",0.2855,0.0,0.0,0.1427,0.2126,0.1417,1.0,0.0,ok,7.4808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ccd7c315063047ddb231fceb7ceff64b,scene-0638,43
1.2003,5.1021,10.291,0.7445,2.2181,4.5216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,left,1.2003,5.1021,11.2048,0.7445,2.2181,4.545,False,"[-2.7415, -2.7415, -5.1567, -3.4596, -0.6527, 8.2899, 0.7833, 1.0444]","[-668.3519, -990.1553, -1567.7213, -2862.8346, -3423.6118, -19538.7304, -38516.9083, -107997.1559]","[0.5873, 0.3309, -1001567.438, -1002862.3041, -1003423.3284, -1019538.2, -1038516.6249, -1107996.6254]","[4.545, 4.74, 5.676, 4.531, 3.936, 4.43, 5.165, 4.71]",0.4843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9358,8.0,1.7472,5.1021,7.1107,1.3289,2.5103,3.9358,"[[1.973, -0.131], [4.257, -0.522], [5.97, -0.914], [8.54, -2.48], [9.111, -3.133], [11.11, -5.483]]",-0.5469,0.0,4.0941,-0.5844,-0.2922,0.6092,3.0,0.0,ok,5.6757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c2883c7af8154962817ba909773d6e05,scene-0638,43
1.9899,2.6089,4.5484,1.5879,2.2653,2.9705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.9899,2.6089,2.6718,1.5879,2.0519,2.5119,True,"[-0.0, -0.0, -0.3916, -1.3055, -0.6527, -0.3916, -5.94, -0.5222]","[-464.7339, -755.6952, -1079.7604, -1634.492, -6565.4946, -12053.0297, -18942.0209, -438014.8741]","[-1000461.933, -1000753.0317, -1001077.0969, -1001631.6911, -1006562.6938, -1012050.3662, -1018939.22, -1438012.2105]","[2.512, 2.417, 2.081, 2.556, 3.722, 2.373, 5.092, 11.891]",3.0947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0808,8.0,1.1346,2.6089,3.0381,1.303,1.9094,2.0808,"[[4.257, 0.0], [8.54, 0.0], [12.537, 0.0], [16.82, 0.131], [22.245, 0.131], [24.53, 0.0]]",0.8553,0.0,-0.3663,0.2849,0.1424,0.4311,3.0,0.0,ok,11.8906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f0a91381bd0a4427ba3bbea2252981d3,scene-0638,43
0.4602,0.426,1.3253,0.2579,0.2755,0.6049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.4602,0.426,1.3253,0.2579,0.2755,0.6049,False,"[-0.1305, -0.1305, -0.1305, -0.0653, -0.1305, -0.1305, -0.0653, -0.0653]","[-43.4658, -735.082, -802.3909, -900.7526, -1844.7817, -2739.4032, -9708.9632, -10945.6872]","[2.4504, 2.3405, 2.3239, -1000898.3123, -1001842.3414, -1002737.0239, -1009706.5839, -1010943.308]","[0.605, 1.667, 1.524, 1.828, 2.524, 1.205, 1.544, 3.557]",0.8331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6049,8.0,0.4602,0.426,1.3253,0.2579,0.2755,0.6049,"[[3.686, 0.0], [6.827, 0.0], [10.539, -0.131], [14.25, -0.131], [17.962, -0.131], [20.818, -0.261]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ok,3.557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457185e7311943ec97c79aea2a45df79,scene-0638,43
