base_L2@1s,base_L2@2s,base_L2@3s,base_avgL2@1s,base_avgL2@2s,base_avgL2@3s,base_coll@1s,base_coll@2s,base_coll@3s,base_cumColl@1s,base_cumColl@2s,base_cumColl@3s,base_meanColl@1s,base_meanColl@2s,base_meanColl@3s,base_status,command,got_L2@1s,got_L2@2s,got_L2@3s,got_avgL2@1s,got_avgL2@2s,got_avgL2@3s,got_beats_base,got_cand_cmd,got_cand_kin,got_cand_total,got_cand_vals,got_candidate_spread,got_coll@1s,got_coll@2s,got_coll@3s,got_cumColl@1s,got_cumColl@2s,got_cumColl@3s,got_meanColl@1s,got_meanColl@2s,got_meanColl@3s,got_minADE_C,got_n_candidates,got_oracle_L2@1s,got_oracle_L2@2s,got_oracle_L2@3s,got_oracle_avgL2@1s,got_oracle_avgL2@2s,got_oracle_avgL2@3s,got_pred,got_selection_gap_L2@1s,got_selection_gap_L2@2s,got_selection_gap_L2@3s,got_selection_gap_avgL2@1s,got_selection_gap_avgL2@2s,got_selection_gap_avgL2@3s,got_selection_rank,got_selection_top1,got_status,got_worst_candidate,mean_coll@1s,mean_coll@2s,mean_coll@3s,mean_cumColl@1s,mean_cumColl@2s,mean_cumColl@3s,mean_meanColl@1s,mean_meanColl@2s,mean_meanColl@3s,sample_token,scene,seed
0.5435,1.3129,0.9762,0.3707,0.78,1.2576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.5435,1.3129,3.8284,0.3707,0.78,1.5661,False,"[-0.0653, -0.1305, -0.1958, -0.0653, -0.1305, -0.0653, -0.1305, -8.2899]","[-153.2484, -410.8525, -753.2561, -3458.7678, -11634.7402, -16904.9811, -40928.7157, -771125.4376]","[3.8855, 3.8603, -1000750.1847, -1003455.0552, -1011631.0276, -1016901.2685, -1040925.0031, -1771122.3663]","[1.566, 1.115, 1.126, 2.759, 1.613, 6.767, 2.765, 11.201]",3.3462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1148,8.0,0.5435,1.3129,0.9762,0.3707,0.78,1.1148,"[[4.257, 0.0], [8.54, 0.0], [12.537, -0.131], [16.82, -0.131], [20.247, 0.653], [23.102, -0.131]]",0.0,0.0,2.8523,0.0,0.0,0.4513,2.0,0.0,ok,11.2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3cc7d2152d6042708f0935f99552e0d8,scene-0637,44
0.0606,1.8567,5.608,0.1067,1.033,2.1492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.0606,2.4276,5.608,0.1067,1.0331,2.1492,False,"[-0.0653, -0.0653, -0.3916, -0.1958, -0.1305, -0.6527, -0.1305, -0.5222]","[-138.3278, -715.4145, -519.165, -1536.6754, -2435.3932, -11733.0099, -83835.3496, -900083.2751]","[5.2844, 5.2739, 3.7211, -1001532.7869, -1002431.5132, -1011729.1214, -1083831.4611, -1900079.3951]","[2.149, 1.721, 2.017, 3.53, 2.293, 5.678, 3.765, 10.439]",2.7387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7214,8.0,0.0606,0.4305,5.608,0.1067,0.3913,1.7214,"[[3.686, 0.0], [7.398, 0.0], [11.966, -0.131], [15.678, -0.131], [18.819, -0.131], [23.387, -0.131]]",0.0,1.9971,0.0,0.0,0.6418,0.4278,2.0,0.0,ok,10.4395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cc92df0799e44da89bfb8d8434f954ed,scene-0637,44
1.5912,3.6058,4.5175,1.3346,2.2329,3.0798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.5912,3.6058,4.5175,1.3346,2.2329,3.0322,True,"[-0.0, -0.6527, -1.3055, -0.2611, -0.0, -0.0653, -0.0653, -2.6763]","[-101.9603, -536.5639, -1660.2299, -2938.9644, -3626.9078, -4945.0345, -16700.5886, -120304.4776]","[4.2943, -1000533.4676, -1001657.1335, -1002936.407, -1003624.3505, -1004941.9382, -1016698.0313, -1120301.9202]","[3.032, 2.887, 3.477, 4.576, 2.338, 2.637, 4.055, 5.699]",1.0567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3377,8.0,1.5912,0.5527,4.5175,1.3346,1.1911,2.3377,"[[2.829, 0.0], [5.113, 0.0], [7.683, 0.0], [9.968, 0.0], [12.823, 0.0], [14.25, 0.0]]",0.0,3.0531,0.0,0.0,1.0417,0.6945,3.0,0.0,ok,5.6992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ccd7c315063047ddb231fceb7ceff64b,scene-0638,44
1.2003,5.1021,10.291,0.7445,2.2181,4.5216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,left,0.8518,5.1021,11.2048,0.8775,2.2846,4.5893,False,"[-2.7415, -2.7415, -3.1985, -2.2193, -3.1332, -2.7415, -7.115, 2.4152]","[-725.2073, -668.3519, -741.4941, -470.1338, -1125.8768, -2775.3621, -9941.8204, -103239.2311]","[0.4822, 0.4488, 0.2918, -1000470.0879, -1001125.7959, -1002775.2811, -1009941.7745, -1103239.1852]","[4.589, 4.545, 4.831, 4.779, 4.967, 4.27, 5.79, 5.898]",0.5482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2696,8.0,0.8518,5.1021,11.2222,0.8775,2.2846,4.2696,"[[1.116, 0.131], [3.971, -0.261], [5.97, -0.914], [8.54, -2.48], [9.111, -3.133], [11.11, -5.483]]",0.0,0.0,-0.0173,0.0,0.0,0.3197,2.0,0.0,ok,5.898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c2883c7af8154962817ba909773d6e05,scene-0638,44
1.9899,2.6089,4.5484,1.5879,2.2653,2.9705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.9899,2.0442,2.9158,1.5879,1.8419,1.9371,True,"[-1.5013, -0.0, -0.0, -0.0, -0.8486, -8.2899, -0.3916, -0.1958]","[-410.5287, -464.7339, -894.9785, -936.433, -12793.2347, -13700.2183, -21435.4989, -837649.472]","[3.5079, -1000461.5642, -1000891.8363, -1000933.2908, -1012790.0925, -1013697.0486, -1021432.3291, -1837646.3022]","[1.937, 2.512, 2.273, 2.372, 3.488, 4.729, 3.605, 10.074]",2.4954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9371,8.0,1.9899,2.0442,2.9158,1.5879,1.8419,1.9371,"[[4.257, 0.0], [8.54, 0.0], [12.252, 0.522], [16.249, 0.131], [19.39, 0.392], [24.244, 3.003]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ok,10.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f0a91381bd0a4427ba3bbea2252981d3,scene-0638,44
0.4602,0.426,1.3253,0.2579,0.2755,0.6049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.03,1.2921,1.3253,0.5428,0.918,1.0332,False,"[-0.1305, -0.1305, -0.2611, -0.0653, -0.5222, -0.3916, -0.0653, -0.1958]","[-654.4033, -43.4658, -776.1712, -820.6918, -2262.4649, -5337.3467, -15574.2572, -148470.9704]","[4.5975, 4.1374, -1000773.0717, -1000817.1194, -1002259.3654, -1005333.7744, -1015571.1577, -1148467.3981]","[1.033, 0.605, 0.845, 1.558, 0.914, 1.787, 3.165, 9.245]",2.6983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6049,8.0,0.4602,0.426,1.3253,0.2579,0.2755,0.6049,"[[3.686, 0.0], [6.256, 0.0], [9.396, -0.131], [12.537, 0.0], [17.962, -0.131], [20.818, -0.261]]",0.5699,0.8661,0.0,0.2849,0.6425,0.4284,3.0,0.0,ok,9.2454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457185e7311943ec97c79aea2a45df79,scene-0638,44
5.399,11.1096,16.2497,4.2569,7.0408,9.5394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,5.6846,11.1096,15.9642,4.5424,7.1836,9.587,False,"[-0.0653, -0.0653, -0.1958, -0.1305, -0.0, -0.3264, -0.0, -0.0653]","[-162.9336, -180.1999, -100.7078, -1274.8052, -1572.4785, -3032.9636, -9950.9607, -21382.7903]","[4.1689, 4.1664, 2.9089, -1001271.6818, -1001569.3551, -1003029.8402, -1009947.8372, -1021379.6669]","[9.587, 9.492, 9.968, 10.111, 9.54, 8.971, 10.348, 9.805]",0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9706,8.0,5.6846,11.1096,15.1211,4.5424,7.1836,8.9706,"[[3.4, 0.0], [5.685, 0.0], [8.54, 0.0], [11.11, 0.0], [12.823, -0.131], [15.964, -0.131]]",0.0,0.0,0.843,0.0,0.0,0.6164,3.0,0.0,ok,10.3482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4cecbedd7c9c406ba5a0b22a3fa2e49c,scene-0770,44
5.399,11.1104,16.2497,4.2569,7.041,9.5871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,5.399,9.3964,16.2497,4.2569,6.6135,9.3021,True,"[-0.0653, -0.3916, -0.1305, -0.1958, -0.0653, -0.0653, -8.2899, -0.3264]","[-1005.7183, -908.068, -1771.2665, -2068.0854, -2309.8579, -4121.8238, -11066.7327, -22029.0375]","[3.6401, 3.5331, -1001768.7179, -1002065.5372, -1002307.3093, -1004119.2756, -1011064.1841, -1022026.4892]","[9.302, 10.162, 9.968, 9.067, 9.778, 10.777, 11.854, 10.494]",0.8273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0666,8.0,5.399,9.3964,14.2558,4.2569,6.6135,9.0666,"[[3.115, 0.0], [5.399, 0.0], [8.54, 0.261], [9.396, 0.0], [13.108, -0.131], [16.249, -0.131]]",0.0,0.0,1.9939,0.0,0.0,0.2356,1.0,0.0,ok,11.8542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7aefa57cb973455985b3912a969692ec,scene-0770,44
5.9701,12.2524,15.9642,4.5424,7.4693,10.0154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,5.9701,11.1096,15.9642,4.5424,7.1836,9.8249,True,"[-0.0653, -0.0653, -0.0653, -0.0653, -0.0653, -0.0, -0.0, -0.0653]","[-81.1145, -325.9356, -373.7362, -694.3371, -777.501, -2333.0492, -4282.9917, -24763.2031]","[3.3922, 3.3228, 3.3167, -1000690.8906, -1000774.0546, -1002329.641, -1004279.5836, -1024759.7567]","[9.825, 8.639, 9.351, 9.539, 9.539, 9.311, 10.302, 12.729]",1.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6386,8.0,5.1135,10.253,13.109,3.9714,6.4723,8.6386,"[[3.115, 0.0], [5.97, 0.0], [8.54, 0.0], [11.11, 0.0], [14.25, -0.131], [15.964, -0.131]]",0.8566,0.8566,2.8552,0.5711,0.7113,1.1864,5.0,0.0,ok,12.7291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41e55a08b2dd4bb0836017b43cd181b3,scene-0770,44
5.399,11.1104,16.2497,4.2569,7.041,9.5871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,5.399,11.1104,16.2497,4.2569,7.041,9.5871,False,"[-0.0653, -0.1305, -0.1305, -0.0653, -0.1958, -3.6554, -0.0653, -0.1958]","[-137.7634, -596.3888, -930.1124, -1060.0708, -1599.5773, -2626.8471, -38034.5264, -49086.0501]","[3.6673, -1000593.7724, -1000929.1629, -1001059.1213, -1001598.6278, -1002625.8976, -1038031.91, -1049083.4337]","[9.587, 9.207, 9.684, 9.731, 11.207, 10.421, 8.826, 8.065]",0.8939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0648,8.0,5.399,11.1104,18.2521,4.2569,7.041,8.0648,"[[3.115, 0.0], [5.399, 0.0], [8.54, 0.0], [11.11, -0.131], [13.108, -0.131], [16.249, -0.131]]",0.0,0.0,-2.0024,0.0,0.0,1.5223,3.0,0.0,ok,11.2073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18616ac104ee4f92b6127dc67bb85f0b,scene-0770,44
6.2556,12.2517,17.3918,4.6852,7.5405,10.3008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,6.2556,12.2517,17.3918,4.6852,7.5405,10.3008,False,"[-0.0653, -0.0653, -1.1749, -0.0, -0.0653, -0.0, -0.0, -0.1305]","[-416.3517, -526.5973, -2100.967, -2154.6595, -3436.6705, -5775.4034, -7153.091, -10090.9964]","[5.1376, 4.0559, -1002097.2584, -1002151.9981, -1003432.9619, -1005772.7421, -1007150.4296, -1010087.2878]","[10.301, 10.017, 10.143, 9.398, 10.158, 10.874, 10.066, 9.636]",0.4114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3984,8.0,6.2556,10.2564,13.3939,4.6852,7.1152,9.3984,"[[3.115, 0.0], [6.256, 0.0], [8.54, 0.0], [12.252, 0.0], [14.25, -0.131], [17.391, -0.131]]",0.0,1.9954,3.9979,0.0,0.4253,0.9024,6.0,0.0,ok,10.8737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5a3a15f4ebdb4e6b83eb58628dc8e83f,scene-0771,44
5.9701,11.1096,16.2492,4.5424,7.1836,9.8723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,5.9701,12.2517,16.8202,4.5424,7.4691,10.1579,False,"[-0.0, -0.0653, -0.0, -0.5875, -0.0, -0.1305, -0.1305, -0.3264]","[-268.5, -194.1802, -648.2907, -210.6658, -1882.3204, -4328.0688, -9893.5616, -31252.3225]","[3.9579, 3.627, 3.2883, 0.9184, -1001879.7473, -1004326.1273, -1009891.6201, -1031250.381]","[10.158, 10.302, 10.063, 11.591, 9.92, 11.586, 10.206, 9.447]",0.7231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4466,8.0,6.2556,12.2517,20.8279,4.2569,7.3264,9.4466,"[[3.115, 0.0], [5.97, 0.0], [8.54, 0.0], [12.252, 0.0], [14.25, 0.0], [16.82, 0.0]]",-0.2855,0.0,-4.0076,0.2855,0.1428,0.7113,3.0,0.0,ok,11.5908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fb26afe9632c4e4ca9ce4d7e3254dadc,scene-0771,44
5.9701,11.1104,15.9658,4.5424,7.1838,9.8253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,5.9701,11.1104,15.3931,4.5424,7.1838,9.7299,True,"[-0.0653, -0.1305, -0.1958, -0.0653, -0.1305, -0.1958, -0.5875, -0.0653]","[-146.3148, -590.8879, -1592.639, -4100.3212, -33516.5622, -41030.8589, -1047815.504, -1275471.1748]","[3.9507, 2.5279, -1001589.9918, -1004098.694, -1033514.935, -1041029.2316, -2047812.8568, -2275468.5276]","[9.73, 7.59, 8.591, 9.16, 6.685, 7.496, 19.349, 16.726]",4.4008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6852,8.0,5.9701,8.2585,14.5383,4.5424,6.3283,6.6852,"[[3.115, 0.0], [5.97, 0.0], [8.54, 0.0], [11.11, -0.131], [14.25, -0.131], [15.393, -0.131]]",0.0,2.8519,0.8548,0.0,0.8555,3.0447,5.0,0.0,ok,19.3491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0fe5ba3f01ad436f9a5403efabdb1a1d,scene-0771,44
5.1135,10.5386,15.3931,3.9714,6.5411,9.1111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,5.1135,10.5386,16.2497,3.9714,6.5411,9.2539,False,"[-0.0653, -0.0653, -0.8486, -0.1958, -0.5222, -0.1958, -0.1305, -0.1305]","[-32.3798, -1217.8394, -1121.3682, -12955.3693, -13934.4097, -32315.1422, -40658.1278, -96443.5085]","[4.6544, 4.4067, -1001118.5274, -1012952.3198, -1013931.3602, -1032312.3014, -1040655.287, -1096440.459]","[9.254, 8.969, 10.171, 8.731, 11.161, 12.919, 10.349, 10.819]",1.2853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7311,8.0,5.1135,10.5386,18.5375,3.9714,6.5411,8.7311,"[[2.829, 0.0], [5.113, 0.0], [7.683, 0.0], [10.539, 0.0], [13.108, -0.131], [16.249, -0.131]]",0.0,0.0,-2.2879,0.0,0.0,0.5228,2.0,0.0,ok,12.9191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,e019f3b906734b6db807756748a4da2d,scene-0771,44
5.399,11.1096,14.8215,4.1141,6.9694,9.2537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,5.399,11.1096,16.2492,4.1141,6.9694,9.4916,False,"[-0.0, -0.0, -0.0653, -3.0026, -0.0, -0.0653, -0.1958, -0.718]","[-159.7796, -181.082, -576.9692, -2605.8648, -5308.5834, -71143.4221, -81444.7783, -196731.6343]","[3.4265, 3.4255, 3.3528, -1002603.64, -1005306.3592, -1071141.1973, -1081442.5542, -1196729.4101]","[9.492, 9.682, 8.492, 10.18, 10.491, 9.968, 7.693, 10.692]",0.9579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6928,8.0,6.2556,11.1096,14.2558,4.6852,7.255,7.6928,"[[2.829, 0.0], [5.399, 0.0], [8.54, 0.0], [11.11, 0.0], [12.823, 0.0], [16.249, 0.0]]",-0.8566,0.0,1.9933,-0.5711,-0.2855,1.7988,2.0,0.0,ok,10.6921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,e836d06299ce46b884b9187ac6017579,scene-0775,44
4.5424,9.3974,12.54,3.4003,5.7562,7.6364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,4.5424,9.1119,13.3964,3.4003,5.6134,7.7792,False,"[-0.1305, -0.1305, -0.1305, -0.0653, -0.2611, -0.0653, -0.0653, -0.8486]","[-125.2229, -198.6889, -1167.5332, -1361.8041, -1481.1692, -1909.1801, -5234.5194, -5335.3687]","[3.3013, 3.2631, 2.7326, -1001359.8858, -1001479.2237, -1001907.2345, -1005232.6011, -1005333.4504]","[7.779, 7.541, 7.399, 8.256, 8.209, 8.208, 7.351, 7.563]",0.3581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3512,8.0,4.5424,7.4023,10.2539,3.4003,5.4002,7.3512,"[[2.258, 0.0], [4.542, 0.0], [6.541, 0.0], [9.111, -0.131], [10.824, 0.131], [13.394, -0.261]]",0.0,1.7095,3.1425,0.0,0.2132,0.428,4.0,0.0,ok,8.2563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6a1f2ebe1ef8437c87a5a742362b09b4,scene-0775,44
5.399,10.5394,14.2528,4.2569,6.6844,8.8738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,5.1135,9.1109,14.2528,3.9714,6.1131,8.493,True,"[-0.1305, -0.1305, -0.0, -0.8486, -0.1305, -0.1305, -0.1958, -0.3916]","[-202.87, -84.4149, -429.097, -570.8056, -1547.34, -1721.8546, -6521.5368, -13399.3682]","[3.5807, 3.4152, -1000426.6259, -1000568.5272, -1001544.869, -1001719.3835, -1006519.2584, -1013397.0898]","[8.493, 8.779, 9.444, 9.601, 9.16, 9.207, 8.971, 7.687]",0.5704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6872,8.0,5.1135,10.5394,13.9869,3.9714,6.5416,7.6872,"[[2.829, 0.0], [5.113, 0.0], [7.398, -0.131], [9.111, 0.0], [12.252, -0.131], [14.25, -0.261]]",0.0,-1.4285,0.266,0.0,-0.4285,0.8057,1.0,0.0,ok,9.6012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bb8b6850aeb6411c89b496b9e45fbb6b,scene-0775,44
5.9701,11.1096,16.2513,4.5424,7.1836,9.6824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,5.9701,11.1104,17.9628,4.5424,7.1838,10.1106,False,"[-0.0653, -0.1305, -0.1305, -0.2611, -0.1958, -0.2611, -5.8747, -0.3916]","[-40.5148, -70.4135, -317.5072, -762.6423, -1953.1623, -4648.8529, -5667.5436, -27892.458]","[3.9584, 3.9203, 3.8146, -1000759.7172, -1001950.3149, -1004646.0055, -1005664.6962, -1027889.533]","[10.111, 9.682, 10.159, 9.874, 10.353, 11.159, 9.829, 8.555]",0.6827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5555,8.0,5.9701,11.1104,4.0479,4.5424,7.1838,8.5555,"[[3.115, 0.0], [5.97, 0.0], [8.54, 0.0], [11.11, -0.131], [13.965, 0.131], [17.962, -0.131]]",0.0,0.0,13.9149,0.0,0.0,1.5551,4.0,0.0,ok,11.1593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798e338f792149f1b9fb2edebcc1018d,scene-0775,44
6.5412,12.2524,17.3918,4.828,7.6121,10.5389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,6.5412,12.8228,25.9572,4.828,7.8974,12.68,False,"[-0.0, -0.0653, -0.1305, -0.2611, -0.4569, -0.0653, -0.0653, -0.1305]","[-152.6069, -242.0789, -463.7353, -1113.8875, -1613.9742, -1774.9483, -4525.6325, -98576.5517]","[5.4329, 4.9554, 4.4738, -1001111.3766, -1001611.4633, -1001772.4374, -1004523.1216, -1098572.6037]","[12.68, 10.872, 11.491, 9.923, 10.163, 9.922, 10.445, 20.152]",3.2182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9216,8.0,6.5412,9.9709,16.2497,4.828,7.2567,9.9216,"[[3.115, 0.0], [6.541, 0.0], [9.111, 0.0], [12.823, 0.0], [18.533, 0.0], [25.957, 0.0]]",0.0,2.8519,9.7075,0.0,0.6407,2.7585,6.0,0.0,ok,20.1516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bb10039077c74099b51fb67300391659,scene-0777,44
6.2556,12.2517,17.3913,4.6852,7.5405,10.3006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,6.2556,12.2517,17.9623,4.6852,7.5405,10.5862,False,"[-0.0, -0.5875, -0.3916, -0.0653, -0.5222, -0.0, -0.0, -0.1958]","[-171.8354, -417.7224, -978.6126, -787.7893, -1248.3542, -1475.405, -2769.9484, -7012.3014]","[5.2367, 2.5715, 2.4794, -1000784.9887, -1001244.8816, -1001471.9323, -1002767.1478, -1007009.5009]","[10.586, 9.549, 12.065, 12.824, 9.551, 10.54, 11.11, 9.115]",1.2108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1149,8.0,6.2556,14.8221,9.9752,4.6852,8.3268,9.1149,"[[3.115, 0.0], [6.256, 0.0], [8.54, 0.0], [12.252, 0.0], [15.393, 0.0], [17.962, 0.0]]",0.0,-2.5703,7.9871,0.0,-0.7863,1.4712,4.0,0.0,ok,12.8237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426eacbdc6f6476e8905a2ee27b0319e,scene-0777,44
6.5412,12.8228,19.9615,4.9707,8.0402,11.3953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,6.5412,12.8228,19.9615,4.9707,8.0402,11.3953,False,"[-0.0653, -0.0653, -0.1305, -0.3264, -0.1305, -0.0653, -5.94, -2.9374]","[-21.6448, -504.2781, -211.8859, -2587.3395, -2784.1093, -4520.812, -7152.9253, -56926.8435]","[3.313, 3.284, 3.2701, -1002585.108, -1002781.8802, -1004518.5805, -1007150.6962, -1056924.6145]","[11.395, 11.539, 11.586, 11.116, 11.491, 11.205, 13.755, 10.231]",0.9313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2308,8.0,6.5412,12.5373,24.391,4.9707,8.2551,10.2308,"[[3.4, 0.0], [6.541, 0.0], [9.396, 0.0], [12.823, 0.0], [16.249, -0.131], [19.961, -0.131]]",0.0,0.2855,-4.4295,0.0,-0.215,1.1645,3.0,0.0,ok,13.7551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6cd5721d228e4414987d355d12718b02,scene-0777,44
5.399,11.1096,17.3913,4.2569,7.0408,9.9675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,5.399,11.1096,16.2497,4.2569,7.0408,9.7772,True,"[-0.0653, -0.0653, -0.2611, -1.1097, -0.2611, -0.6527, -0.0, -0.0]","[-157.1836, -262.6438, -105.7009, -832.8591, -2793.1683, -3912.2613, -9221.9278, -12624.553]","[3.6421, 3.6099, 3.1191, -1000830.6812, -1002790.982, -1003910.0751, -1009219.7498, -1012622.375]","[9.777, 9.587, 9.826, 10.702, 10.207, 11.543, 10.492, 8.064]",0.9455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0643,8.0,4.828,11.1096,5.399,3.6858,6.7553,8.0643,"[[3.115, 0.0], [5.399, 0.0], [8.54, 0.0], [11.11, 0.0], [14.25, 0.0], [16.249, -0.131]]",0.5711,0.0,10.8507,0.5711,0.2855,1.7129,2.0,0.0,ok,11.5432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9a2f17caf46e4ec592157a8ea3289be8,scene-0777,44
6.8267,14.2505,19.3438,5.2563,8.8254,11.8158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,6.8267,14.2505,19.0583,5.2563,8.8254,11.7682,True,"[-0.0653, -0.0653, -0.1305, -0.3264, -0.2611, -0.2611, -0.5875, -0.1305]","[-198.7477, -255.1831, -262.5711, -1655.142, -2203.196, -2541.4863, -10324.7859, -16428.1032]","[4.6506, 4.6404, 4.2391, -1001652.2171, -1002200.2711, -1002538.5614, -1010321.861, -1016425.1784]","[11.768, 11.435, 12.149, 11.247, 11.246, 12.39, 13.493, 9.057]",1.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0572,8.0,6.8267,12.5373,3.9335,5.2563,8.3259,9.0572,"[[3.686, 0.0], [6.827, 0.0], [10.539, 0.0], [14.25, 0.0], [16.249, 0.0], [19.104, -0.131]]",0.0,1.7132,15.1248,0.0,0.4995,2.7109,4.0,0.0,ok,13.4931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485c78dbfed04fd5a6aad2a88b116fe9,scene-0778,44
